cement,cement_type,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber2_type,fiber2_amount,water,sp_type,sp_amount,curing_method,curing_temp
712.0,OPC_42.5,219.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,164.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1094.9,Natural River Sand,2.36,Straight Steel Fiber,78.5,13.0,0.2,Hooked Steel Fiber,78.5,153.0,PCE_SP,5.5,Steam Curing,80.0
699.0,OPC_42.5,215.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,161.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1074.8,Natural River Sand,2.36,Straight Steel Fiber,78.5,13.0,0.2,Hooked Steel Fiber,78.5,193.0,PCE_SP,5.4,Steam Curing,80.0
705.0,OPC_42.5,217.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,163.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1084.7,Natural River Sand,2.36,Straight Steel Fiber,78.5,13.0,0.2,Hooked Steel Fiber,78.5,174.0,PCE_SP,5.4,Steam Curing,80.0
705.0,OPC_42.5,217.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,163.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1084.7,Natural River Sand,2.36,Hooked Steel Fiber,157.0,26.0,0.3,not_applicable,0.0,174.0,PCE_SP,5.4,Steam Curing,80.0
705.0,OPC_42.5,217.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,163.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1084.7,Natural River Sand,2.36,Straight Steel Fiber,157.0,13.0,0.2,not_applicable,0.0,174.0,PCE_SP,5.4,Steam Curing,80.0
865.0,OPC_42.5,266.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,200.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,798.8,Natural River Sand,2.36,Straight Steel Fiber,157.0,13.0,0.2,not_applicable,0.0,213.0,PCE_SP,6.7,Steam Curing,80.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Arkansas Quarry Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,126.5,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Arkansas Quarry Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,151.7,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,151.7,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,113.7,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Arkansas River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,113.7,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Locally Available Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,113.7,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Locally Available Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,126.4,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,76.0,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,50.4,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,34.1,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,234.9,PCE_SP,76.0,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,208.8,PCE_SP,88.5,Steam Curing,90.0
1139.2,OPC_I,284.8,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,925.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,227.84,PCE_SP,124.0,Steam Curing,90.0
1139.2,OPC_I,284.8,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,925.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,284.8,PCE_SP,48.2,Steam Curing,90.0
1234.4,OPC_I,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,246.88,PCE_SP,134.1,Steam Curing,90.0
1234.4,OPC_I,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,308.6,PCE_SP,52.2,Steam Curing,90.0
1234.4,OPC_I,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,52.2,Steam Curing,90.0
1234.4,OPC_I,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,52.2,Steam Curing,90.0
1234.4,OPC_I,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,52.2,Steam Curing,90.0
1234.4,OPC_I,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,308.6,PCE_SP,89.7,Steam Curing,90.0
1234.4,OPC_I,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,89.7,Steam Curing,90.0
1234.4,OPC_I,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,89.7,Steam Curing,90.0
1234.4,OPC_I,308.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,639.0,Natural River Sand,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,89.7,Steam Curing,90.0
1044.0,OPC_I,261.0,1152.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,48.1,Steam Curing,90.0
1139.2,OPC_I,284.8,880.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,284.8,PCE_SP,51.2,Steam Curing,90.0
1234.4,OPC_I,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,308.6,PCE_SP,49.4,Steam Curing,90.0
1234.4,OPC_I,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,49.4,Steam Curing,90.0
1234.4,OPC_I,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,49.4,Steam Curing,90.0
1234.4,OPC_I,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,49.4,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,44.2,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,50.4,Steam Curing,90.0
783.0,OPC_I,261.0,261.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,261.0,PCE_SP,50.4,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,50.4,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,63.2,Steam Curing,90.0
1044.0,OPC_I,261.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1212.0,Natural River Sand,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,261.0,PCE_SP,69.5,Steam Curing,90.0
1234.4,OPC_I,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,308.6,PCE_SP,59.5,Steam Curing,90.0
1234.4,OPC_I,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,59.5,Steam Curing,90.0
1234.4,OPC_I,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,312.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,59.5,Steam Curing,90.0
1234.4,OPC_I,308.6,607.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,2.36,Straight Steel Fiber,468.0,12.7,0.2,not_applicable,0.0,308.6,PCE_SP,59.5,Steam Curing,90.0
1099.04,OPC_I,63.97,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1640.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0
1099.04,OPC_I,63.97,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1640.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0
750.14,OPC_I,63.97,348.9,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1852.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0
633.84,OPC_I,63.97,465.2,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1923.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0
517.54,OPC_I,63.97,581.5,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1994.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0
750.14,OPC_I,63.97,348.9,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1852.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0
633.84,OPC_I,63.97,465.2,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0
517.54,OPC_I,63.97,581.5,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1994.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,12.7,0.2,not_applicable,0.0,232.6,PCE_SP,39.41,Steam Curing,90.0
300.0,OPC_52.5,100.0,0.0,not_applicable,500.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,0.0,0.0,not_applicable,0.0,165.0,PCE_HRWRA,38.0,Standard Curing,20.0
400.0,OPC_52.5,100.0,0.0,not_applicable,400.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,0.0,0.0,not_applicable,0.0,141.0,PCE_HRWRA,38.0,Standard Curing,20.0
500.0,OPC_52.5,100.0,0.0,not_applicable,300.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,0.0,0.0,not_applicable,0.0,140.0,PCE_HRWRA,38.0,Standard Curing,20.0
600.0,OPC_52.5,100.0,0.0,not_applicable,200.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,0.0,0.0,not_applicable,0.0,140.0,PCE_HRWRA,38.0,Standard Curing,20.0
700.0,OPC_52.5,100.0,0.0,not_applicable,100.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,0.0,0.0,not_applicable,0.0,135.0,PCE_HRWRA,38.0,Standard Curing,20.0
800.0,OPC_52.5,100.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1060.0,Natural River Sand,1.25,not_applicable,0.0,0.0,0.0,not_applicable,0.0,140.0,PCE_HRWRA,38.0,Standard Curing,20.0
863.0,OPC_42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
647.0,OPC_42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
647.0,OPC_42.5,216.0,216.0,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
432.0,OPC_42.5,216.0,216.0,unknown_type,0.0,0.0,0.0,0.0,0.0,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
829.0,OPC_42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,34.5,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
852.0,OPC_42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,10.8,0.0,not_applicable,923.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
863.0,OPC_42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
647.0,OPC_42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
647.0,OPC_42.5,216.0,216.0,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
432.0,OPC_42.5,216.0,216.0,unknown_type,0.0,0.0,0.0,0.0,0.0,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
829.0,OPC_42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,34.5,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
852.0,OPC_42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,10.8,0.0,not_applicable,923.0,Natural River Sand,2.36,not_applicable,0.0,0.0,0.0,not_applicable,0.0,177.0,PCE_SP,16.19,Standard Curing,20.0
517.5,OPC_52.5,104.8,517.5,class F,170.3,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,410.0,Silica Sand,0.6,Pe Fiber,19.4,12.0,0.026,not_applicable,0.0,250.0,Unspecified,18.2,Standard Curing,23.0
465.7,OPC_52.5,104.8,517.5,class F,170.3,0.0,51.7,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,410.0,Silica Sand,0.6,Pe Fiber,19.4,12.0,0.026,not_applicable,0.0,250.0,Unspecified,18.2,Standard Curing,23.0
414.0,OPC_52.5,104.8,517.5,class F,170.3,0.0,103.5,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,410.0,Silica Sand,0.6,Pe Fiber,19.4,12.0,0.026,not_applicable,0.0,250.0,Unspecified,18.2,Standard Curing,23.0
777.42,white_cement,194.5,188.57,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1165.84,Locally Available Sand,1.2,not_applicable,0.0,0.0,0.0,not_applicable,0.0,178.80729,unknown_type,28.464,Standard Curing,20.0
751.92,white_cement,187.98,182.64,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1128.48,Locally Available Sand,1.2,not_applicable,0.0,0.0,0.0,not_applicable,0.0,180.46176,unknown_type,27.278,Standard Curing,20.0
744.81,white_cement,186.2,180.87,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1117.21,Locally Available Sand,1.2,not_applicable,0.0,0.0,0.0,not_applicable,0.0,171.30584,unknown_type,26.685,Standard Curing,20.0
740.06,white_cement,185.02,179.68,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1109.5,Locally Available Sand,1.2,not_applicable,0.0,0.0,0.0,not_applicable,0.0,170.21472,unknown_type,26.685,Standard Curing,20.0
777.42,white_cement,194.5,188.57,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1165.84,Locally Available Sand,1.2,not_applicable,0.0,0.0,0.0,not_applicable,0.0,178.80729,unknown_type,27.871,Standard Curing,20.0
757.85,white_cement,189.76,183.83,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1136.78,Locally Available Sand,1.2,not_applicable,0.0,0.0,0.0,not_applicable,0.0,166.72788,unknown_type,27.278,Standard Curing,20.0
744.81,white_cement,186.2,180.87,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1117.21,Locally Available Sand,1.2,not_applicable,0.0,0.0,0.0,not_applicable,0.0,171.30584,unknown_type,26.685,Standard Curing,20.0
800.0,OPC_52.5,150.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,750.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.18,Pe Fiber,19.4,18.0,0.024,not_applicable,0.0,230.0,PCE_SP,25.0,Standard Curing,
700.0,OPC_52.5,150.0,0.0,not_applicable,90.0,0.0,0.0,0.0,0.0,750.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.18,Pe Fiber,19.4,18.0,0.024,not_applicable,0.0,230.0,PCE_SP,20.0,Standard Curing,
