Mix Constitutents | Binder | Cement Amount (kg/m³),Mix Constitutents | Binder | Cement type,Mix Constitutents | Binder | Cement Grade (Mpa),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Silica Fume (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Flayash Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Fly Ash Type,Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Limestone Powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Quartzpowder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Glass powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Rice husk ash (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Metakaolin (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | GGBFS (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Slag Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Type of Slag,Mix Constitutents | Nano Particles | Nano-CaCO3 (kg/m3),Mix Constitutents | Nano Particles | Nano-Al2O3 (kg/m3),Mix Constitutents | Nano Particles | Nano-TiO2 (kg/m3),Mix Constitutents | Nano Particles | Nano Silica (kg/m3),Mix Constitutents | Sustainable Filler | Filler (kg/m³),Mix Constitutents | Sustainable Filler | Type of Filler,Mix Constitutents | Sand | Amount (kg/m³),Mix Constitutents | Sand | Sand Type,Mix Constitutents | Sand | Max Size (mm),Mix Constitutents | Fiber | Type of Fiber,Mix Constitutents | Fiber | Amount / Quantity of Fiber,Mix Constitutents | Fiber | Length (mm),Mix Constitutents | Fiber | Diameter (mm),Mix Constitutents | Fiber | Tensile Strength (MPa),"Mix Constitutents | Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Synergetic Fiber | Type of Fiber,Mix Constitutents | Synergetic Fiber | Amount / Quantity of Fiber,Mix Constitutents | Synergetic Fiber | Length (mm),Mix Constitutents | Synergetic Fiber | Diameter (mm),Mix Constitutents | Synergetic Fiber | Tensile Strength (MPa),"Mix Constitutents | Synergetic Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Water | Amount (kg/m³),Mix Constitutents | Superplasticizer | Type of Superplasticizer,Mix Constitutents | Superplasticizer | Amount (kg/m³),Curing Regime | Curing,Curing Regime | Temperature (o C),Curing Regime | Humidity (%),Curing Regime | Pressure (MPa),Mechanical Properties | Compressive Strength (Mpa) | 28-Day
636.0,High sulfate-resistant cement (Type HS cement),,221.0,0.0,not_applicable,0.0,0.0,398.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,955.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,193.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,Standard Curing,20.0,100.0,,168.0
623.0,High sulfate-resistant cement (Type HS cement),,216.0,0.0,not_applicable,0.0,0.0,390.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,935.0,Quartz sand,0.6,Straight Steel Fibers,158.0,13.0,0.2,,,not_applicable,0.0,,,,,188.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,Standard Curing,20.0,100.0,,172.0
807.0,High sulfate-resistant cement (Type HS cement),,225.0,0.0,not_applicable,0.0,243.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,972.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,195.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,205.0
724.0,High sulfate-resistant cement (Type HS cement),,224.0,0.0,not_applicable,0.0,241.0,81.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,966.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,195.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,210.0
639.0,High sulfate-resistant cement (Type HS cement),,222.0,0.0,not_applicable,0.0,240.0,160.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,960.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,193.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,212.0
556.0,High sulfate-resistant cement (Type HS cement),,221.0,0.0,not_applicable,0.0,238.0,238.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,953.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,192.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,197.0
473.0,High sulfate-resistant cement (Type HS cement),,219.0,0.0,not_applicable,0.0,237.0,316.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,947.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,191.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,195.0
392.0,High sulfate-resistant cement (Type HS cement),,217.0,0.0,not_applicable,0.0,235.0,392.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,941.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,190.0
807.0,High sulfate-resistant cement (Type HS cement),,224.0,0.0,not_applicable,0.0,121.0,121.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,967.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,195.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,222.0
807.0,High sulfate-resistant cement (Type HS cement),,224.0,0.0,not_applicable,0.0,0.0,242.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,967.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,195.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,234.0
636.0,High sulfate-resistant cement (Type HS cement),,221.0,0.0,not_applicable,0.0,0.0,398.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,955.0,Quartz sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,193.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,212.0
623.0,High sulfate-resistant cement (Type HS cement),,216.0,0.0,not_applicable,0.0,0.0,390.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,935.0,Quartz sand,0.6,Straight Steel Fibers,158.0,13.0,0.2,,,not_applicable,0.0,,,,,188.0,polycarboxylate (PCE)-based high-range water-reducing admixture (HRWRA),13.0,hot curing (HC),90.0,100.0,,220.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1005.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,161.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,132.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,88.0,Natural Pozzolana,1030.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,147.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,88.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,132.0,Natural Pozzolana,1042.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,154.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,44.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,176.0,Natural Pozzolana,1055.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,136.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,132.0,88.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1030.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,150.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,88.0,132.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1042.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,158.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,44.0,176.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1055.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,143.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,209.0,0.0,not_applicable,11.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1000.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,159.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,198.0,0.0,not_applicable,22.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,990.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,146.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,176.0,0.0,not_applicable,44.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,985.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,152.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,209.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,11.0,Cement kiln dust,1008.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,144.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,198.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,22.0,Cement kiln dust,1000.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,142.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,176.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,44.0,Cement kiln dust,1015.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,152.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,209.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1010.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,134.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,198.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1000.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,140.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,176.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1025.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,161.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,47.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,931.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,125.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,87.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,868.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,163.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,153.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,764.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,132.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,48.0,Cement kiln dust,962.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,153.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,92.0,Cement kiln dust,922.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,135.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,170.0,Cement kiln dust,851.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,100.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,972.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,161.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,94.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,942.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,153.0
900.0,"Ordinary Portland cement
ASTM C150 type I",,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,177.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,886.0,Fine dune sand,0.6,Straight Steel Fibers,157.0,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,polycarboxylic-based ether hyperplasticiser,40.0,Standard Curing,22.0,,,160.0
828.0,Portland cement CEM I 52.5 N,52.5,207.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,911.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,224.6,unknown_type,26.4,Standard Curing,20.0,,,98.0
818.0,Portland cement CEM I 52.5 N,52.5,204.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.0,silica sand,0.3,Straight Steel Fibers,164.0,13.0,0.16,,,not_applicable,0.0,,,,,221.8,unknown_type,26.0,Standard Curing,20.0,,,192.0
726.0,Portland cement CEM I 52.5 N,52.5,181.0,0.0,not_applicable,0.0,290.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,789.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,196.9,unknown_type,23.1,Standard Curing,20.0,,,119.0
691.0,Portland cement CEM I 52.5 N,52.5,172.0,0.0,not_applicable,0.0,276.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,759.0,silica sand,0.3,Straight Steel Fibers,138.0,13.0,0.16,,,not_applicable,0.0,,,,,187.3,unknown_type,22.0,Standard Curing,20.0,,,155.0
828.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,207.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,911.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,224.6,unknown_type,26.4,Standard Curing,20.0,,,109.0
824.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,204.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.0,silica sand,0.3,Straight Steel Fibers,164.0,13.0,0.16,,,not_applicable,0.0,,,,,221.8,unknown_type,26.0,Standard Curing,20.0,,,161.0
726.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,290.0,0.0,0.0,181.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,789.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,196.9,unknown_type,23.1,Standard Curing,20.0,,,120.0
691.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,276.0,0.0,0.0,172.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,759.0,silica sand,0.3,Straight Steel Fibers,138.0,13.0,0.16,,,not_applicable,0.0,,,,,187.3,unknown_type,22.0,Standard Curing,20.0,,,146.0
828.0,Portland cement CEM I 52.5 N,52.5,207.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,911.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,224.6,unknown_type,26.4,Steam Curing at 90 oC,90.0,,,133.0
818.0,Portland cement CEM I 52.5 N,52.5,204.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.0,silica sand,0.3,Straight Steel Fibers,164.0,13.0,0.16,,,not_applicable,0.0,,,,,221.8,unknown_type,26.0,Steam Curing at 90 oC,90.0,,,204.0
726.0,Portland cement CEM I 52.5 N,52.5,181.0,0.0,not_applicable,0.0,290.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,789.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,196.9,unknown_type,23.1,Steam Curing at 90 oC,90.0,,,178.0
691.0,Portland cement CEM I 52.5 N,52.5,172.0,0.0,not_applicable,0.0,276.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,759.0,silica sand,0.3,Straight Steel Fibers,138.0,13.0,0.16,,,not_applicable,0.0,,,,,187.3,unknown_type,22.0,Steam Curing at 90 oC,90.0,,,216.0
828.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,207.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,911.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,224.6,unknown_type,26.4,Steam Curing at 90 oC,90.0,,,126.0
824.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,204.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.0,silica sand,0.3,Straight Steel Fibers,164.0,13.0,0.16,,,not_applicable,0.0,,,,,221.8,unknown_type,26.0,Steam Curing at 90 oC,90.0,,,195.0
726.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,290.0,0.0,0.0,181.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,789.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,196.9,unknown_type,23.1,Steam Curing at 90 oC,90.0,,,150.0
691.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,276.0,0.0,0.0,172.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,759.0,silica sand,0.3,Straight Steel Fibers,138.0,13.0,0.16,,,not_applicable,0.0,,,,,187.3,unknown_type,22.0,Steam Curing at 90 oC,90.0,,,205.0
828.0,Portland cement CEM I 52.5 N,52.5,207.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,911.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,224.6,unknown_type,26.4,Steam Curing at 150 oC,150.0,,,141.0
818.0,Portland cement CEM I 52.5 N,52.5,204.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.0,silica sand,0.3,Straight Steel Fibers,164.0,13.0,0.16,,,not_applicable,0.0,,,,,221.8,unknown_type,26.0,Steam Curing at 150 oC,150.0,,,234.0
726.0,Portland cement CEM I 52.5 N,52.5,181.0,0.0,not_applicable,0.0,290.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,789.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,196.9,unknown_type,23.1,Steam Curing at 150 oC,150.0,,,183.0
691.0,Portland cement CEM I 52.5 N,52.5,172.0,0.0,not_applicable,0.0,276.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,759.0,silica sand,0.3,Straight Steel Fibers,138.0,13.0,0.16,,,not_applicable,0.0,,,,,187.3,unknown_type,22.0,Steam Curing at 150 oC,150.0,,,243.0
828.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,207.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,911.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,224.6,unknown_type,26.4,Steam Curing at 150 oC,150.0,,,140.0
824.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,204.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,899.0,silica sand,0.3,Straight Steel Fibers,164.0,13.0,0.16,,,not_applicable,0.0,,,,,221.8,unknown_type,26.0,Steam Curing at 150 oC,150.0,,,212.0
726.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,290.0,0.0,0.0,181.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,789.0,silica sand,0.3,not_applicable,0.0,,,,,not_applicable,0.0,,,,,196.9,unknown_type,23.1,Steam Curing at 150 oC,150.0,,,167.0
691.0,Portland cement CEM I 52.5 N,52.5,0.0,0.0,not_applicable,0.0,276.0,0.0,0.0,172.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,759.0,silica sand,0.3,Straight Steel Fibers,138.0,13.0,0.16,,,not_applicable,0.0,,,,,187.3,unknown_type,22.0,Steam Curing at 150 oC,150.0,,,230.0
833.0,Portland cement (US) Type I,,208.25,0.0,not_applicable,0.0,0.0,208.25,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1149.54,Locally available sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,183.26,HRWR based on polycarboxylate ether,4.498200000000001,Standard Curing,20.0,,,192.0
833.0,Portland cement (US) Type I,,208.25,0.0,not_applicable,0.0,0.0,208.25,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1074.57,Locally available sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,183.26,HRWR based on polycarboxylate ether,4.498200000000001,Standard Curing,20.0,,,201.0
833.0,Portland cement (US) Type I,,208.25,0.0,not_applicable,0.0,0.0,249.9,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1399.44,Locally available sand,0.6,Straight Steel Fibers,195.0,13.0,0.2,2600.0,,not_applicable,0.0,,,,,183.26,HRWR based on polycarboxylate ether,5.9976,Standard Curing,20.0,,,175.0
833.0,Portland cement (US) Type I,,208.25,0.0,not_applicable,0.0,0.0,249.9,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1399.44,Locally available sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,183.26,HRWR based on polycarboxylate ether,5.9976,Standard Curing,20.0,,,171.0
