cement,cement_type,silica_fume,fly_ash,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,sand,sand_type,sand_max_size,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d
410.0,OPC_52.5,100.0,350.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Natural River Sand,2.36,170.0,PCE_HRWRA,25.0,Standard Curing,20.0,130.0
741.0,OPC_I,185.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,Silica Sand,0.85,185.0,PCE_HRWRA,9.0,Standard Curing,30.0,167.0
741.0,OPC_I,185.0,0.0,194.25,64.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,Silica Sand,0.85,185.0,PCE_HRWRA,9.0,Standard Curing,30.0,159.0
741.0,OPC_I,185.0,0.0,129.5,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,Silica Sand,0.85,185.0,PCE_HRWRA,9.0,Standard Curing,30.0,160.0
741.0,OPC_I,185.0,0.0,64.75,194.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,Silica Sand,0.85,185.0,PCE_HRWRA,9.0,Standard Curing,30.0,158.0
741.0,OPC_I,185.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,Silica Sand,0.85,185.0,PCE_HRWRA,9.0,Standard Curing,30.0,155.0
700.0,OPC_42.5,100.0,0.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Quartz Sand,0.6,160.0,PCE_SP,18.0,Standard Curing,20.0,154.0
600.0,OPC_42.5,100.0,0.0,200.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,850.0,Quartz Sand,0.6,160.0,PCE_SP,18.0,Standard Curing,20.0,144.0
550.0,OPC_42.5,100.0,0.0,200.0,150.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,850.0,Quartz Sand,0.6,160.0,PCE_SP,18.0,Standard Curing,20.0,141.0
500.0,OPC_42.5,100.0,0.0,200.0,150.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,850.0,Quartz Sand,0.6,160.0,PCE_SP,18.0,Standard Curing,20.0,132.0
810.0,OPC_42.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,Quartz Sand,1.25,120.0,PCE_SP,52.0,Heat Curing,70.0,156.0
769.5,OPC_42.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,1200.0,Quartz Sand,1.25,120.0,PCE_SP,52.0,Heat Curing,70.0,154.5
729.0,OPC_42.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,1200.0,Quartz Sand,1.25,120.0,PCE_SP,52.0,Heat Curing,70.0,153.0
688.5,OPC_42.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.5,0.0,0.0,0.0,0.0,0.0,1200.0,Quartz Sand,1.25,120.0,PCE_SP,52.0,Heat Curing,70.0,149.0
648.0,OPC_42.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,1200.0,Quartz Sand,1.25,120.0,PCE_SP,52.0,Heat Curing,70.0,141.0
810.0,OPC_42.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1050.0,Quartz Sand,1.25,120.0,PCE_SP,52.0,Heat Curing,70.0,158.0
810.0,OPC_42.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,900.0,Quartz Sand,1.25,120.0,PCE_SP,52.0,Heat Curing,70.0,161.0
672.96,OPC_I,221.28,0.0,0.0,200.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.8,Locally Available Sand,1.18,173.76,PCE_SP,28.8,Standard Curing,,137.93
680.4,OPC_I,223.68,0.0,0.0,202.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.64,Locally Available Sand,1.18,175.44,PCE_SP,29.28,Standard Curing,,122.33
687.6,OPC_I,225.84,0.0,0.0,204.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.12,Locally Available Sand,1.18,177.36,PCE_SP,29.52,Standard Curing,,122.2
694.32,OPC_I,228.24,0.0,0.0,206.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.28,Locally Available Sand,1.18,179.52,PCE_SP,30.0,Standard Curing,,121.29
701.28,OPC_I,230.64,0.0,0.0,208.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.6,Locally Available Sand,1.18,181.2,PCE_SP,30.48,Standard Curing,,112.32
708.24,OPC_I,233.04,0.0,0.0,210.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.88,Locally Available Sand,1.18,183.12,PCE_SP,30.72,Standard Curing,,111.15
714.96,OPC_I,235.44,0.0,0.0,213.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.24,Locally Available Sand,1.18,185.04,PCE_SP,31.2,Standard Curing,,110.11
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Standard Curing,23.0,149.5
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Standard Curing,23.0,131.48
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Standard Curing,23.0,134.81
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Standard Curing,23.0,127.32
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Water Curing,23.0,127.77
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Steam Curing,90.0,159.5
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Steam Curing,90.0,148.52
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Steam Curing,90.0,148.4
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Steam Curing,90.0,144.32
900.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,Quartz Sand,,163.0,PCE_HRWRA,40.0,Steam Curing,90.0,143.09
890.0,OPC_53,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,Quartz Sand,0.6,222.0,HRWRA,29.7,Standard Curing,,102.0
933.0,OPC_53,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,Quartz Sand,0.6,168.0,HRWRA,37.6,Standard Curing,,100.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,166.0
950.0,OPC_53,234.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,Quartz Sand,0.6,215.0,HRWRA,12.7,Standard Curing,,158.0
890.0,OPC_53,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,Quartz Sand,0.6,222.0,HRWRA,29.7,Steam Curing,70.0,116.0
933.0,OPC_53,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,Quartz Sand,0.6,168.0,HRWRA,37.6,Steam Curing,70.0,118.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,170.0
950.0,OPC_53,234.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,Quartz Sand,0.6,215.0,HRWRA,12.7,Steam Curing,70.0,170.0
890.0,OPC_53,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,Quartz Sand,0.6,222.0,HRWRA,29.7,Heat Curing,160.0,130.0
933.0,OPC_53,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,Quartz Sand,0.6,168.0,HRWRA,37.6,Heat Curing,160.0,144.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,184.0
950.0,OPC_53,234.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,Quartz Sand,0.6,215.0,HRWRA,12.7,Heat Curing,160.0,182.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,765.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,185.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,680.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,188.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,595.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,192.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,510.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,196.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,425.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,198.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,340.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,205.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,255.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,201.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,170.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,196.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,85.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,191.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,170.0,HRWRA,45.0,Standard Curing,,189.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,765.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,182.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,680.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,185.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,595.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,185.5
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,510.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,186.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,425.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,172.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,340.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,170.5
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,255.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,162.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,170.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,159.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,85.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Standard Curing,,169.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,170.0,HRWRA,45.0,Standard Curing,,157.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,765.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,199.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,680.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,202.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,595.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,203.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,510.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,209.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,425.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,212.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,340.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,218.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,255.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,216.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,170.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,212.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,85.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,210.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,208.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,765.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,194.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,680.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,197.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,595.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,198.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,510.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,200.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,425.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,182.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,340.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,181.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,255.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,178.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,170.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,176.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,85.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,175.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,170.0,HRWRA,45.0,Steam Curing,70.0,171.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,765.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,210.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,680.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,212.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,595.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,217.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,510.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,225.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,425.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,227.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,340.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,234.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,255.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,232.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,170.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,227.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,85.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,221.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,219.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,765.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,209.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,680.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,210.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,595.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,213.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,510.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,215.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,425.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,198.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,340.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,192.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,255.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,186.5
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,170.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,185.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,85.0,Quartz Sand,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,183.0
850.0,OPC_53,260.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,170.0,HRWRA,45.0,Heat Curing,160.0,178.0
750.0,OPC_I,144.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,Natural River Sand,1.25,182.0,PCE_HRWRA,38.0,Standard Curing,20.0,122.0
675.0,OPC_I,144.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,990.0,Natural River Sand,1.25,182.0,PCE_HRWRA,38.0,Standard Curing,20.0,125.0
600.0,OPC_I,144.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,990.0,Natural River Sand,1.25,182.0,PCE_HRWRA,36.0,Standard Curing,20.0,129.0
525.0,OPC_I,144.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,990.0,Natural River Sand,1.25,182.0,PCE_HRWRA,36.0,Standard Curing,20.0,128.0
450.0,OPC_I,144.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,990.0,Natural River Sand,1.25,182.0,PCE_HRWRA,34.0,Standard Curing,20.0,121.0
375.0,OPC_I,144.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,990.0,Natural River Sand,1.25,182.0,PCE_HRWRA,30.0,Standard Curing,20.0,117.0
800.0,OPC_42.5,140.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,Natural River Sand,0.6,160.0,PCE_SP,11.28,Standard Curing,20.0,120.0
800.0,OPC_42.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.0,Natural River Sand,0.6,160.0,PCE_SP,12.0,Standard Curing,20.0,110.0
800.0,OPC_42.5,266.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.0,Natural River Sand,0.6,160.0,PCE_SP,12.8,Standard Curing,20.0,105.0
800.0,OPC_42.5,140.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.0,Natural River Sand,0.6,144.0,PCE_SP,11.28,Standard Curing,20.0,121.0
800.0,OPC_42.5,140.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.0,Natural River Sand,0.6,176.0,PCE_SP,11.28,Standard Curing,20.0,110.0
800.0,OPC_42.5,140.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,Natural River Sand,0.6,160.0,PCE_SP,13.2,Standard Curing,20.0,120.0
800.0,OPC_42.5,140.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.0,Natural River Sand,0.6,160.0,PCE_SP,9.44,Standard Curing,20.0,111.0
900.0,OPC_42.5,158.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,Natural River Sand,0.6,180.0,PCE_SP,12.69,Standard Curing,20.0,122.0
900.0,OPC_42.5,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.0,Natural River Sand,0.6,180.0,PCE_SP,13.5,Standard Curing,20.0,125.0
900.0,OPC_42.5,299.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.0,Natural River Sand,0.6,180.0,PCE_SP,14.4,Standard Curing,20.0,120.0
900.0,OPC_42.5,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,Natural River Sand,0.6,162.0,PCE_SP,13.5,Standard Curing,20.0,130.0
900.0,OPC_42.5,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,Natural River Sand,0.6,198.0,PCE_SP,13.5,Standard Curing,20.0,120.0
